cifname,mofid,mofkey,simples_nodes,simples_linkers,simples,topology,cat
4134894,[Cu].[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-] MOFid-v1.kgd.cat1,Cu.LUIFAWBWDOLINT.MOFkey-v1.kgd,['[Cu]'],['[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[Cu].[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)[O-])c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],kgd,1.0
4134913,[Cu][Cu].[O-]C(=O)c1cccc(c1)[N][N]c1cccc(c1)C(=O)[O-] MOFid-v1.fcu.cat0,Zr.KVQMUHHSWICEIH.MOFkey-v1.fcu,['[Cu][Cu]'],['[O-]C(=O)c1cccc(c1)[N][N]c1cccc(c1)C(=O)[O-]'],[Cu][Cu].[O-]C(=O)c1cccc(c1)[N][N]c1cccc(c1)C(=O)[O-],fcu,0.0
4134953,Oc1c(cc(c(c1c1c(O)c(cc(c1O)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-])O)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O] MOFid-v1.pto.cat0,Zn.RXOHFPCZGPKIRD.VKYKSIONXSXAKP.MOFkey-v1.pto,['[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O]'],['Oc1c(cc(c(c1c1c(O)c(cc(c1O)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-])O)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-]'],Oc1c(cc(c(c1c1c(O)c(cc(c1O)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-])O)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O],pto,0.0
4135108,NC(C(=O)NC(C(=O)[O-])Cc1ccccc1)Cc1ccccc1.[Ni] MOFid-v1.fes.cat0,Ni.GKZIWHRNKRBEOH.MOFkey-v1.fes,['[Ni]'],['NC(C(=O)NC(C(=O)[O-])Cc1ccccc1)Cc1ccccc1'],NC(C(=O)NC(C(=O)[O-])Cc1ccccc1)Cc1ccccc1.[Ni],fes,0.0
4135111,NC(C(=O)NC(C(=O)[O-])Cc1ccccc1)Cc1ccccc1.[Ni] MOFid-v1.sql.cat0,Ni.GKZIWHRNKRBEOH.MOFkey-v1.sql,['[Ni]'],['NC(C(=O)NC(C(=O)[O-])Cc1ccccc1)Cc1ccccc1'],NC(C(=O)NC(C(=O)[O-])Cc1ccccc1)Cc1ccccc1.[Ni],sql,0.0
4135124,[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)O)c(c(n1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-] MOFid-v1.lvt.cat0,Cu.IUOWXAYWSDMIRK.MOFkey-v1.lvt,['[Cu][Cu]'],['[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)O)c(c(n1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)O)c(c(n1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],lvt,0.0
4135125,[C][C][C](C(=[C]c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Cu]1OO1.[O-]C(=O)C1=CC=[C]C=C1.[O-]C(=O)c1ccc(cc1)C(=[C]c1ccc(cc1)C(=O)[O-])C(=[C]c1ccc(cc1)C(=O)[O-])[C].[O-]C(=O)c1ccc(cc1)C1=C(c2ccc(cc2)C(=O)[O-])C(=C([C]1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])[C].[O-]C(=O)c1ccc(cc1)c1c([C])c(n(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.ssb.cat0,Cu.BCIWWKWCWKQBNF.BPSNTUIPYWZWMO.QKZPGMBOECSQMM.UZWNJYVKHMYKDH.VKBCBABHHFOIAQ.MOFkey-v1.ssb,"['[Cu]1OO1', '[O][Cu][Cu][O]']","['[C][C][C](C(=[C]c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)C1=CC=[C]C=C1', '[O-]C(=O)c1ccc(cc1)C(=[C]c1ccc(cc1)C(=O)[O-])C(=[C]c1ccc(cc1)C(=O)[O-])[C]', '[O-]C(=O)c1ccc(cc1)C1=C(c2ccc(cc2)C(=O)[O-])C(=C([C]1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])[C]', '[O-]C(=O)c1ccc(cc1)c1c([C])c(n(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]']",[C][C][C](C(=[C]c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Cu]1OO1.[O-]C(=O)C1=CC=[C]C=C1.[O-]C(=O)c1ccc(cc1)C(=[C]c1ccc(cc1)C(=O)[O-])C(=[C]c1ccc(cc1)C(=O)[O-])[C].[O-]C(=O)c1ccc(cc1)C1=C(c2ccc(cc2)C(=O)[O-])C(=C([C]1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])[C].[O-]C(=O)c1ccc(cc1)c1c([C])c(n(c1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O][Cu][Cu][O],ssb,0.0
4135145,"[Ni].n1ccc(cc1)C=Cc1ccc(cc1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)C=Cc1ccncc1)c1ccc(cc1)C=Cc1ccncc1)c1ccc(cc1)C=Cc1ccncc1 MOFid-v1.sql,cpx.cat0",Ni.KWILJRZUJOWRRT.MOFkey-v1.sql,['[Ni]'],['n1ccc(cc1)C=Cc1ccc(cc1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)C=Cc1ccncc1)c1ccc(cc1)C=Cc1ccncc1)c1ccc(cc1)C=Cc1ccncc1'],[Ni].n1ccc(cc1)C=Cc1ccc(cc1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)C=Cc1ccncc1)c1ccc(cc1)C=Cc1ccncc1)c1ccc(cc1)C=Cc1ccncc1,"sql,cpx",0.0
4135161,[O-]C(=O)CNC(=O)C1=CN=N[CH]1.[O-]C(=O)CNC(=O)C1=C[N]N=C1.[Zn] MOFid-v1.ggl.cat0,Zn.KGBJURCYTWEKPT.MOFkey-v1.ggl,['[Zn]'],"['[O-]C(=O)CNC(=O)C1=CN=N[CH]1', '[O-]C(=O)CNC(=O)C1=C[N]N=C1']",[O-]C(=O)CNC(=O)C1=CN=N[CH]1.[O-]C(=O)CNC(=O)C1=C[N]N=C1.[Zn],ggl,0.0
4135163,[O-]C(=O)C(NC(=O)C1=CN=N[CH]1)C.[O-]C(=O)C(NC(=O)C1=C[N]N=C1)C.[Zn] MOFid-v1.ggl.cat0,Zn.BIDRRTBWQPURTN.MOFkey-v1.ggl,['[Zn]'],"['[O-]C(=O)C(NC(=O)C1=CN=N[CH]1)C', '[O-]C(=O)C(NC(=O)C1=C[N]N=C1)C']",[O-]C(=O)C(NC(=O)C1=CN=N[CH]1)C.[O-]C(=O)C(NC(=O)C1=C[N]N=C1)C.[Zn],ggl,0.0
4135164,[O-]C(=O)CNC(=O)C1=CN=N[CH]1.[O-]C(=O)CNC(=O)C1=C[N]N=C1.[Zn] MOFid-v1.hcb.cat0,Zn.KGBJURCYTWEKPT.MOFkey-v1.hcb,['[Zn]'],"['[O-]C(=O)CNC(=O)C1=CN=N[CH]1', '[O-]C(=O)CNC(=O)C1=C[N]N=C1']",[O-]C(=O)CNC(=O)C1=CN=N[CH]1.[O-]C(=O)CNC(=O)C1=C[N]N=C1.[Zn],hcb,0.0
4135171,O=C([C]1C=NN=C1)NCC(=O)[O-].[O-]C(=O)CNC(=O)C1=C[N]N=C1.[Zn] MOFid-v1.ggl.cat0,Zn.KGBJURCYTWEKPT.MOFkey-v1.ggl,['[Zn]'],"['O=C([C]1C=NN=C1)NCC(=O)[O-]', '[O-]C(=O)CNC(=O)C1=C[N]N=C1']",O=C([C]1C=NN=C1)NCC(=O)[O-].[O-]C(=O)CNC(=O)C1=C[N]N=C1.[Zn],ggl,0.0
4135183,CC(C(=O)[O-])NC(=O)[C]1C=NN=C1.[O-]C(=O)C(NC(=O)C1=CN=N[CH]1)C.[O-]C(=O)C(NC(=O)C1=C[N]N=C1)C.[Zn] MOFid-v1.ggl.cat0,Zn.BIDRRTBWQPURTN.MOFkey-v1.ggl,['[Zn]'],"['CC(C(=O)[O-])NC(=O)[C]1C=NN=C1', '[O-]C(=O)C(NC(=O)C1=CN=N[CH]1)C', '[O-]C(=O)C(NC(=O)C1=C[N]N=C1)C']",CC(C(=O)[O-])NC(=O)[C]1C=NN=C1.[O-]C(=O)C(NC(=O)C1=CN=N[CH]1)C.[O-]C(=O)C(NC(=O)C1=C[N]N=C1)C.[Zn],ggl,0.0
4135191,"[O-]C(=O)CNC(=O)C1=CN=N[CH]1.[O-]C(=O)CNC(=O)C1=C[N]N=C1.[Zn] MOFid-v1.dia,sql.cat0",Zn.KGBJURCYTWEKPT.MOFkey-v1.dia,['[Zn]'],"['[O-]C(=O)CNC(=O)C1=CN=N[CH]1', '[O-]C(=O)CNC(=O)C1=C[N]N=C1']",[O-]C(=O)CNC(=O)C1=CN=N[CH]1.[O-]C(=O)CNC(=O)C1=C[N]N=C1.[Zn],"dia,sql",0.0
4135198,[O-]C(=O)CNC(=O)C1=CN=N[CH]1.[Zn] MOFid-v1.ggl.cat0,Zn.KGBJURCYTWEKPT.MOFkey-v1.ggl,['[Zn]'],['[O-]C(=O)CNC(=O)C1=CN=N[CH]1'],[O-]C(=O)CNC(=O)C1=CN=N[CH]1.[Zn],ggl,0.0
4135201,"[O-]C(=O)C(NC(=O)C1=CN=N[CH]1)C.[O-]C(=O)C(NC(=O)C1=C[N]N=C1)C.[Zn] MOFid-v1.bey,ggl.cat0",Li.VZCYOOQTPOCHFL.MOFkey-v1.bey,['[Zn]'],"['[O-]C(=O)C(NC(=O)C1=CN=N[CH]1)C', '[O-]C(=O)C(NC(=O)C1=C[N]N=C1)C']",[O-]C(=O)C(NC(=O)C1=CN=N[CH]1)C.[O-]C(=O)C(NC(=O)C1=C[N]N=C1)C.[Zn],"bey,ggl",0.0
4135509,I[Pb].[O-]C(=O)c1ccncc1.[O][Zr]123([O])[O]4[Zr]567([O]3[Zr]389([O]2[Zr]2%10%11([O]1[Zr]1%124([O]7[Zr]47%13([O]6[Zr]6([O]53)([O]9[Zr]3([O]%10[Zr]([O]14)([O]2%12)([O]%133)([O])[O])([O]8%11)([O]76)([O])[O])([O])[O])([O])[O])([O])[O])([O])[O])([O])[O])([O])[O] MOFid-v1.hcb.cat1,ZrPb.TWBYWOBDOCUKOW.MOFkey-v1.hcb,"['I[Pb]', '[O][Zr]123([O])[O]4[Zr]567([O]3[Zr]389([O]2[Zr]2%10%11([O]1[Zr]1%124([O]7[Zr]47%13([O]6[Zr]6([O]53)([O]9[Zr]3([O]%10[Zr]([O]14)([O]2%12)([O]%133)([O])[O])([O]8%11)([O]76)([O])[O])([O])[O])([O])[O])([O])[O])([O])[O])([O])[O])([O])[O]']",['[O-]C(=O)c1ccncc1'],I[Pb].[O-]C(=O)c1ccncc1.[O][Zr]123([O])[O]4[Zr]567([O]3[Zr]389([O]2[Zr]2%10%11([O]1[Zr]1%124([O]7[Zr]47%13([O]6[Zr]6([O]53)([O]9[Zr]3([O]%10[Zr]([O]14)([O]2%12)([O]%133)([O])[O])([O]8%11)([O]76)([O])[O])([O])[O])([O])[O])([O])[O])([O])[O])([O])[O])([O])[O],hcb,1.0
4135510,Cl[Co].[O-]C(=O)c1ccncc1.[OH]1[Zr]2[OH][Zr]3[O]2[Zr]1[OH]3 MOFid-v1.fes.cat0,CoZr.TWBYWOBDOCUKOW.MOFkey-v1.fes,"['Cl[Co]', '[OH]1[Zr]2[OH][Zr]3[O]2[Zr]1[OH]3']",['[O-]C(=O)c1ccncc1'],Cl[Co].[O-]C(=O)c1ccncc1.[OH]1[Zr]2[OH][Zr]3[O]2[Zr]1[OH]3,fes,0.0
4135613,"[O]P(=O)(c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)P(=O)([O])O)c1ccc(cc1)P(=O)(O)[O])O.[Y] MOFid-v1.acs,tsg.cat0",Y.MOWHOWLPDIAKEM.MOFkey-v1.acs,['[Y]'],['[O]P(=O)(c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)P(=O)([O])O)c1ccc(cc1)P(=O)(O)[O])O'],[O]P(=O)(c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)P(=O)([O])O)c1ccc(cc1)P(=O)(O)[O])O.[Y],"acs,tsg",0.0
4135633,N#CC1=C(C#N)[N]C(=N1)Br.[Cu] MOFid-v1.pts.cat0,Cu.LNJPLTNXYWHQND.MOFkey-v1.pts,['[Cu]'],['N#CC1=C(C#N)[N]C(=N1)Br'],N#CC1=C(C#N)[N]C(=N1)Br.[Cu],pts,0.0
4300419,[Cu].[O-]C(=O)c1cncc(c1)C(=O)[O-] MOFid-v1.fes.cat0,Cu.MPFLRYZEEAQMLQ.MOFkey-v1.fes,['[Cu]'],['[O-]C(=O)c1cncc(c1)C(=O)[O-]'],[Cu].[O-]C(=O)c1cncc(c1)C(=O)[O-],fes,0.0
4300504,O=C(NCc1ccncc1)NCc1ccncc1.[OH2][Cu]Cl MOFid-v1.sql.cat1,Cu.OKASJGXMIDPYIG.MOFkey-v1.sql,['[OH2][Cu]Cl'],['O=C(NCc1ccncc1)NCc1ccncc1'],O=C(NCc1ccncc1)NCc1ccncc1.[OH2][Cu]Cl,sql,1.0
4135632,N#CC1=N[C]=N[C]1C#N.N#CC1=N[C]N=C1C#N.[Cu] MOFid-v1.pts.cat0,Cu.SMIQWMILPWDKRW.MOFkey-v1.pts,['[Cu]'],"['N#CC1=N[C]=N[C]1C#N', 'N#CC1=N[C]N=C1C#N']",N#CC1=N[C]=N[C]1C#N.N#CC1=N[C]N=C1C#N.[Cu],pts,0.0
4300636,[O-]C(=O)c1c(cc(cc1c1ccccc1)C(=O)[O-])c1ccccc1.[Zn] MOFid-v1.sql.cat0,Zn.XYCGYVOESDIGHR.MOFkey-v1.sql,['[Zn]'],['[O-]C(=O)c1c(cc(cc1c1ccccc1)C(=O)[O-])c1ccccc1'],[O-]C(=O)c1c(cc(cc1c1ccccc1)C(=O)[O-])c1ccccc1.[Zn],sql,0.0
4301220,[Co][Co].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Co]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-] MOFid-v1.sql.cat1,Co.PRRIVNGCGPKPAA.MOFkey-v1.sql,['[Co][Co]'],['[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Co]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[Co][Co].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Co]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],sql,1.0
4301222,[Co][Co].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Pd]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-] MOFid-v1.sql.cat0,Co.PRCLVHYMQQEINC.MOFkey-v1.sql,['[Co][Co]'],['[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Pd]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[Co][Co].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Pd]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],sql,0.0
4301312,[Dy].[O-]C(=O)c1c([N])c([N])c(c(c1[N])[N])C(=O)[O-].[O-]C(=O)c1cc([N])c(cc1[N])C(=O)[O-] MOFid-v1.pcu.cat0,Dy.LFWKRDQARSZNBX.UECUXWUFCHIWNX.MOFkey-v1.pcu,['[Dy]'],"['[O-]C(=O)c1c([N])c([N])c(c(c1[N])[N])C(=O)[O-]', '[O-]C(=O)c1cc([N])c(cc1[N])C(=O)[O-]']",[Dy].[O-]C(=O)c1c([N])c([N])c(c(c1[N])[N])C(=O)[O-].[O-]C(=O)c1cc([N])c(cc1[N])C(=O)[O-],pcu,0.0
4301313,[O-]C(=O)C1=C[C]=C(C=[C]1)C(=O)[O-].[O-]C(=O)[C]=[CH].[Pr] MOFid-v1.sql.cat0,Pr.IIOLEWRVDYKXAN.UORVCLMRJXCDCP.MOFkey-v1.sql,['[Pr]'],"['[O-]C(=O)C1=C[C]=C(C=[C]1)C(=O)[O-]', '[O-]C(=O)[C]=[CH]']",[O-]C(=O)C1=C[C]=C(C=[C]1)C(=O)[O-].[O-]C(=O)[C]=[CH].[Pr],sql,0.0
4301314,[Eu].[O-]C(=O)C1=C[C]=C(C=[C]1)C(=O)[O-].[O-]C(=O)C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O-]C(=O)[C]=[CH] MOFid-v1.sql.cat0,Eu.IIOLEWRVDYKXAN.RHFSRTQXETUEBB.UORVCLMRJXCDCP.MOFkey-v1.sql,['[Eu]'],"['[O-]C(=O)C1=C[C]=C(C=[C]1)C(=O)[O-]', '[O-]C(=O)C1=[C][C]=C([C]=[C]1)C(=O)[O-]', '[O-]C(=O)[C]=[CH]']",[Eu].[O-]C(=O)C1=C[C]=C(C=[C]1)C(=O)[O-].[O-]C(=O)C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O-]C(=O)[C]=[CH],sql,0.0
4301315,[Gd].[O-]C(=O)c1cc(N)c(cc1N)C(=O)[O-] MOFid-v1.pcu.cat0,Gd.WIOZZYWDYUOMAY.MOFkey-v1.pcu,['[Gd]'],['[O-]C(=O)c1cc(N)c(cc1N)C(=O)[O-]'],[Gd].[O-]C(=O)c1cc(N)c(cc1N)C(=O)[O-],pcu,0.0
4301316,[O-]C(=O)c1c([N])c([N])c(c(c1[N])[N])C(=O)[O-].[O-]C(=O)c1cc([N])c(cc1[N])C(=O)[O-].[Tb] MOFid-v1.pcu.cat0,Tb.LFWKRDQARSZNBX.UECUXWUFCHIWNX.MOFkey-v1.pcu,['[Tb]'],"['[O-]C(=O)c1c([N])c([N])c(c(c1[N])[N])C(=O)[O-]', '[O-]C(=O)c1cc([N])c(cc1[N])C(=O)[O-]']",[O-]C(=O)c1c([N])c([N])c(c(c1[N])[N])C(=O)[O-].[O-]C(=O)c1cc([N])c(cc1[N])C(=O)[O-].[Tb],pcu,0.0
4301598,[C]#N.[Cu].n1ncn(c1)CCn1cnnc1 MOFid-v1.pcu.cat0,Cu.HMPUVKXKHRDNLY.JEVCWSUVFOYBFI.MOFkey-v1.pcu,['[Cu]'],"['[C]#N', 'n1ncn(c1)CCn1cnnc1']",[C]#N.[Cu].n1ncn(c1)CCn1cnnc1,pcu,0.0
4301605,[Cu].n1ncn(c1)CCn1cnnc1 MOFid-v1.dmd.cat0,Cu.HMPUVKXKHRDNLY.MOFkey-v1.dmd,['[Cu]'],['n1ncn(c1)CCn1cnnc1'],[Cu].n1ncn(c1)CCn1cnnc1,dmd,0.0
4301606,[Zn].n1ncn(c1)CCn1cnnc1 MOFid-v1.rna.cat0,Zn.HMPUVKXKHRDNLY.MOFkey-v1.rna,['[Zn]'],['n1ncn(c1)CCn1cnnc1'],[Zn].n1ncn(c1)CCn1cnnc1,rna,0.0
4301607,[CH2]n1cnnc1.[C].[Cd].n1ncn(c1)CCn1cnnc1 MOFid-v1.rna.cat1,Cd.HMPUVKXKHRDNLY.OKTJSMMVPCPJKN.ZJFRTQKFXRNCPP.MOFkey-v1.rna,['[Cd]'],"['[CH2]n1cnnc1', '[C]', 'n1ncn(c1)CCn1cnnc1']",[CH2]n1cnnc1.[C].[Cd].n1ncn(c1)CCn1cnnc1,rna,1.0
4301651,"[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1[O])c1c([O])c(cc(c1[O])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])[O].[OH2][Cu][Cu][OH2] MOFid-v1.pts,sur.cat0",Cu.PYEOUMIBHGEMSP.MOFkey-v1.pts,['[OH2][Cu][Cu][OH2]'],['[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1[O])c1c([O])c(cc(c1[O])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])[O]'],[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1[O])c1c([O])c(cc(c1[O])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])[O].[OH2][Cu][Cu][OH2],"pts,sur",0.0
4301654,"[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c(-c3cc(cc(c3[O]3[Na]4567[O]2CC[O]4CC[O]7CC[O]6CC[O]5CC3)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c1.[Zn] MOFid-v1.flu,sql.cat0",Zn.MGWUYWKSQWRNLL.MOFkey-v1.flu,['[Zn]'],['[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c(-c3cc(cc(c3[O]3[Na]4567[O]2CC[O]4CC[O]7CC[O]6CC[O]5CC3)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c1'],[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c(-c3cc(cc(c3[O]3[Na]4567[O]2CC[O]4CC[O]7CC[O]6CC[O]5CC3)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c1.[Zn],"flu,sql",0.0
4301787,Cc1cc(OCC(COc2ccc(c(c2)C)c2ccncc2)(COc2ccc(c(c2)C)c2ccncc2)COc2ccc(c(c2)C)c2ccncc2)ccc1c1ccncc1.[Cu] MOFid-v1.pto.cat3,Cu.LNTIJWPTBUWUHB.MOFkey-v1.pto,['[Cu]'],['Cc1cc(OCC(COc2ccc(c(c2)C)c2ccncc2)(COc2ccc(c(c2)C)c2ccncc2)COc2ccc(c(c2)C)c2ccncc2)ccc1c1ccncc1'],Cc1cc(OCC(COc2ccc(c(c2)C)c2ccncc2)(COc2ccc(c(c2)C)c2ccncc2)COc2ccc(c(c2)C)c2ccncc2)ccc1c1ccncc1.[Cu],pto,3.0
4301788,[Cu].n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1 MOFid-v1.dia.cat0,Cu.OTPHKFZNHRRWOG.MOFkey-v1.dia,['[Cu]'],['n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1'],[Cu].n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1,dia,0.0
4301789,[Cu].n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1 MOFid-v1.pts.cat0,Cu.OTPHKFZNHRRWOG.MOFkey-v1.pts,['[Cu]'],['n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1'],[Cu].n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1,pts,0.0
4301790,[Cu].n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1 MOFid-v1.sra.cat1,Cu.OTPHKFZNHRRWOG.MOFkey-v1.sra,['[Cu]'],['n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1'],[Cu].n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1,sra,1.0
4301791,[Cu].[O][Cu][O].n1ccc(cc1)c1ccc(cc1)OCC(COc1ccc(cc1)c1ccncc1)(COc1ccc(cc1)c1ccncc1)COc1ccc(cc1)c1ccncc1 MOFid-v1.pts.cat1,Cu.ZQQOSYNRFOXLDV.MOFkey-v1.pts,"['[Cu]', '[O][Cu][O]']",['n1ccc(cc1)c1ccc(cc1)OCC(COc1ccc(cc1)c1ccncc1)(COc1ccc(cc1)c1ccncc1)COc1ccc(cc1)c1ccncc1'],[Cu].[O][Cu][O].n1ccc(cc1)c1ccc(cc1)OCC(COc1ccc(cc1)c1ccncc1)(COc1ccc(cc1)c1ccncc1)COc1ccc(cc1)c1ccncc1,pts,1.0
4301792,[Cu].n1ccc(cc1)c1ccc(cc1)OCC(COc1ccc(cc1)c1ccncc1)(COc1ccc(cc1)c1ccncc1)COc1ccc(cc1)c1ccncc1 MOFid-v1.dia.cat1,Cu.ZQQOSYNRFOXLDV.MOFkey-v1.dia,['[Cu]'],['n1ccc(cc1)c1ccc(cc1)OCC(COc1ccc(cc1)c1ccncc1)(COc1ccc(cc1)c1ccncc1)COc1ccc(cc1)c1ccncc1'],[Cu].n1ccc(cc1)c1ccc(cc1)OCC(COc1ccc(cc1)c1ccncc1)(COc1ccc(cc1)c1ccncc1)COc1ccc(cc1)c1ccncc1,dia,1.0
